Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,513.42",-30.89,-1.21,"1,460,773,729.18"
Sensitive Index,469.03,-6.44,-1.35,"1,327,420,000.00"
Float Index,170.91,-1.93,-1.12,"1,444,080,000.00"
Sensitive Float Index,149.53,-1.68,-1.11,"1,011,510,000.00"
Banking SubIndex,"1,634.29",-8.38,-0.51,"219,671,580.00"
Development Bank Index,"4,329.12",-55.86,-1.27,"95,299,637.00"
Finance Index,"1,996.21",-30.62,-1.51,"77,381,482.10"
Hotels And Tourism,"3,058.28",-23.86,-0.77,"9,262,924.30"
HydroPower Index,"2,932.15",-39.04,-1.31,"320,577,280.00"
Investment,84.92,-1.23,-1.42,"89,336,556.40"
Life Insurance,"14,060.97",-216.99,-1.52,"277,868,479.70"
Manufacturing And Processing,"5,897.60",-49.79,-0.84,"44,763,721.60"
Microfinance Index,"4,922.52",-68.19,-1.37,"125,465,407.00"
Mutual Fund,15.61,0.00,0.00,"5,221,774.68"
Non Life Insurance,"12,074.05",-172.01,-1.40,"139,342,753.10"
Others Index,"1,987.97",-64.15,-3.13,"41,105,632.40"
Trading Index,"2,404.32",-28.93,-1.19,"4,009,063.40"
