Index,Current,Point Change,% Change,Turnover
NEPSE Index,"3,180.78",-18.24,-0.57,"20,499,210,767.00"
Sensitive Index,590.15,-8.33,-1.39,"21,620,200,000.00"
Float Index,222.44,-1.51,-0.67,"20,406,900,000.00"
Sensitive Float Index,198.78,-3.02,-1.50,"14,143,800,000.00"
Banking SubIndex,"2,081.63",-19.55,-0.93,"2,200,320,000.00"
Development Bank Index,"6,130.44",-162.45,-2.58,"4,225,440,000.00"
Finance Index,"3,125.82",-73.31,-2.29,"1,987,350,000.00"
Hotels And Tourism,"3,606.59",-30.07,-0.83,"44,290,800.00"
HydroPower Index,"3,751.10",-123.31,-3.18,"7,247,630,000.00"
Investment,118.36,-4.92,-3.99,"1,019,470,000.00"
Life Insurance,"18,222.01",468.57,2.64,"1,309,720,000.00"
Manufacturing And Processing,"7,455.38",-19.28,-0.26,"508,939,000.00"
Microfinance Index,"5,991.01",50.63,0.85,"1,326,660,000.00"
Mutual Fund,16.81,-0.10,-0.58,"52,983,900.00"
Non Life Insurance,"14,775.76",457.47,3.20,"2,935,820,000.00"
Others Index,"2,074.15",34.22,1.68,"1,155,220,000.00"
Trading Index,"3,848.33",18.71,0.49,"44,156,700.00"
