Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,458.48",-3.40,-0.14,"4,100,406,337.00"
Sensitive Index,445.23,0.02,0.01,"3,892,580,000.00"
Float Index,168.95,-0.76,-0.45,"3,987,960,000.00"
Sensitive Float Index,143.92,-0.57,-0.39,"2,983,020,000.00"
Banking SubIndex,"1,763.05",-10.90,-0.61,"721,682,000.00"
Development Bank Index,"2,532.01",-10.84,-0.43,"468,472,000.00"
Finance Index,"1,144.14",4.53,0.40,"217,445,000.00"
Hotels And Tourism,"2,404.66",51.72,2.20,"9,438,890.00"
HydroPower Index,"2,059.45",4.18,0.20,"690,427,000.00"
Investment,95.33,0.02,0.03,"362,810,000.00"
Life Insurance,"16,296.64",-128.83,-0.78,"256,025,000.00"
Manufacturing And Processing,"5,330.80",95.76,1.83,"132,883,000.00"
Microfinance Index,"4,201.06",-40.01,-0.94,"389,332,000.00"
Mutual Fund,12.93,-0.03,-0.24,"8,860,390.00"
Non Life Insurance,"12,443.45",-127.36,-1.01,"784,901,000.00"
Others Index,"2,012.91",38.73,1.96,"1,041,910,000.00"
Trading Index,"3,939.59",296.97,8.15,"61,218,700.00"
