Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,771.15",-11.68,-0.42,"8,598,160,117.00"
Sensitive Index,496.86,-3.69,-0.74,"8,323,790,000.00"
Float Index,191.21,-0.90,-0.47,"8,483,640,000.00"
Sensitive Float Index,163.01,-0.95,-0.58,"5,655,670,000.00"
Banking SubIndex,"1,846.09",-11.76,-0.63,"1,334,030,000.00"
Development Bank Index,"3,670.78",21.41,0.59,"1,764,320,000.00"
Finance Index,"1,727.43",1.88,0.11,"690,970,000.00"
Hotels And Tourism,"3,425.75",-91.16,-2.59,"70,430,400.00"
HydroPower Index,"2,858.56",-28.38,-0.98,"2,117,460,000.00"
Investment,100.79,-0.67,-0.66,"372,215,000.00"
Life Insurance,"18,000.21",-176.67,-0.97,"663,869,000.00"
Manufacturing And Processing,"5,711.99",-39.01,-0.68,"93,270,000.00"
Microfinance Index,"5,332.42",-17.68,-0.33,"654,940,000.00"
Mutual Fund,14.70,-0.01,-0.08,"58,054,800.00"
Non Life Insurance,"14,320.80",-123.99,-0.86,"1,327,790,000.00"
Others Index,"2,104.47",14.71,0.70,"971,163,000.00"
Trading Index,"4,174.95",-93.59,-2.19,"31,417,100.00"
