Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,707.67",28.89,1.72,"4,099,604,742.00"
Sensitive Index,335.62,5.23,1.58,"4,326,560,000.00"
Float Index,117.36,1.54,1.33,"4,019,390,000.00"
Sensitive Float Index,108.64,1.33,1.24,"3,375,600,000.00"
Banking SubIndex,"1,310.84",14.88,1.15,"887,278,000.00"
Development Bank Index,"2,095.00",2.92,0.14,"514,830,000.00"
Finance Index,870.68,-2.86,-0.33,"361,048,000.00"
Hotels And Tourism,"1,915.77",47.35,2.53,"31,899,500.00"
HydroPower Index,"1,451.50",4.39,0.30,"469,262,000.00"
Life Insurance,"10,258.26",7.03,0.07,"475,602,000.00"
Manufacturing And Processing,"3,424.55",200.21,6.21,"344,081,000.00"
Microfinance Index,"2,709.92",7.14,0.26,"382,570,000.00"
Mutual Fund,11.53,0.55,4.98,"45,940,800.00"
Non Life Insurance,"8,774.84",339.32,4.02,"1,065,240,000.00"
Others Index,"1,254.18",49.68,4.12,"611,473,000.00"
Trading Index,"1,649.75",149.83,9.99,"22,135,800.00"
