Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,749.85",-79.79,-2.82,"6,527,729,547.00"
Sensitive Index,512.82,-16.02,-3.03,"6,579,270,000.00"
Float Index,191.42,-5.53,-2.81,"6,507,040,000.00"
Sensitive Float Index,171.25,-5.57,-3.15,"4,396,590,000.00"
Banking SubIndex,"1,847.24",-35.94,-1.91,"1,231,126,095.80"
Development Bank Index,"5,387.01",-297.15,-5.23,"890,379,984.80"
Finance Index,"2,590.02",-144.67,-5.29,"629,212,137.40"
Hotels And Tourism,"3,293.47",-117.62,-3.45,"26,828,787.90"
HydroPower Index,"3,071.25",-101.84,-3.21,"2,007,096,784.90"
Investment,92.31,-2.54,-2.68,"233,768,167.10"
Life Insurance,"15,430.58",-379.83,-2.40,"235,519,306.80"
Manufacturing And Processing,"6,404.10",-186.60,-2.83,"143,600,186.00"
Microfinance Index,"5,362.99",-157.31,-2.85,"662,084,516.80"
Mutual Fund,15.59,-0.34,-2.12,"18,140,487.87"
Non Life Insurance,"12,498.82",-464.49,-3.58,"237,822,870.30"
Others Index,"1,881.42",-80.75,-4.12,"195,800,661.90"
Trading Index,"3,132.99",-64.66,-2.02,"13,803,792.00"
