Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,080.86",14.81,0.71,"3,018,460,512.26"
Sensitive Index,398.07,3.91,0.99,"816,835,109.80"
Float Index,144.05,1.19,0.83,"2,165,731,850.90"
Sensitive Float Index,131.34,1.47,1.13,"815,851,554.30"
Banking SubIndex,"1,285.43",13.61,1.07,"476,402,307.10"
Development Bank Index,"3,883.01",21.30,0.55,"153,266,363.50"
Finance Index,"1,781.40",-1.30,-0.07,"89,115,621.50"
Hotels And Tourism,"5,830.24",107.50,1.87,"236,733,795.70"
HydroPower Index,"2,254.28",18.51,0.82,"387,184,475.70"
Investment,72.00,0.30,0.41,"86,038,563.10"
Life Insurance,"11,396.74",58.13,0.51,"258,803,389.60"
Manufacturing And Processing,"5,649.70",-10.34,-0.18,"100,397,585.80"
Microfinance Index,"3,762.51",-13.55,-0.35,"84,527,854.50"
Mutual Fund,14.74,0.00,0.01,"9,050,119.59"
Non Life Insurance,"11,171.44",241.57,2.21,"184,462,413.00"
Others Index,"1,542.72",-0.18,-0.01,"81,187,171.60"
Trading Index,"2,915.70",0.08,0.00,"27,612,309.80"
