Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,960.81",2.06,0.10,"2,140,502,621.77"
Sensitive Index,349.58,1.77,0.51,"731,123,580.00"
Float Index,132.84,0.09,0.07,"2,076,528,018.80"
Sensitive Float Index,114.10,0.43,0.38,"729,277,589.00"
Banking SubIndex,"1,017.41",-0.86,-0.08,"122,723,984.20"
Development Bank Index,"4,023.49",12.80,0.31,"172,967,029.80"
Finance Index,"2,080.38",-21.60,-1.02,"319,694,046.50"
Hotels And Tourism,"4,945.96",-1.99,-0.04,"17,643,195.60"
HydroPower Index,"2,346.63",-10.48,-0.44,"375,741,944.30"
Investment,72.82,-0.36,-0.49,"61,992,273.30"
Life Insurance,"9,832.05",-30.22,-0.30,"93,897,594.70"
Manufacturing And Processing,"6,336.53",-35.61,-0.55,"134,568,161.10"
Microfinance Index,"4,201.57",99.98,2.43,"645,186,081.60"
Mutual Fund,18.14,0.05,0.30,"2,658,740.57"
Non Life Insurance,"10,290.20",-0.30,0.00,"63,314,277.70"
Others Index,"1,598.90",11.22,0.70,"93,855,278.40"
Trading Index,"2,667.00",-29.52,-1.09,"3,465,453.50"
