Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,513.42",-43.89,-1.71,"3,648,609,877.99"
Sensitive Index,444.43,-6.68,-1.48,"1,247,661,505.10"
Float Index,172.24,-3.02,-1.72,"3,615,744,873.70"
Sensitive Float Index,149.77,-2.41,-1.58,"1,247,661,505.10"
Banking SubIndex,"1,414.12",-14.40,-1.00,"325,176,069.70"
Development Bank Index,"5,385.72",-52.64,-0.96,"103,595,387.40"
Finance Index,"2,236.65",-32.07,-1.41,"71,709,723.70"
Hotels And Tourism,"6,989.28",-174.87,-2.44,"81,733,633.10"
HydroPower Index,"3,437.13",-104.36,-2.94,"1,547,412,954.90"
Investment,92.82,-1.12,-1.19,"83,936,841.80"
Life Insurance,"11,062.72",-222.31,-1.97,"86,906,545.70"
Manufacturing And Processing,"10,485.66",73.64,0.70,"988,947,257.50"
Microfinance Index,"4,368.48",-49.53,-1.12,"107,238,682.20"
Mutual Fund,19.49,-0.19,-1.00,"10,777,750.30"
Non Life Insurance,"9,243.71",-490.06,-5.03,"98,046,736.30"
Others Index,"1,777.44",-60.78,-3.30,"116,988,489.50"
Trading Index,"3,180.71",-35.84,-1.11,"4,052,551.90"
