SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
100,2025-03-12,"13,838.27","13,875.98","13,702.70",(89.32),(0.64 %),"14,838.88","9,750.86","695,352,415.56","739,765","17,475"
101,2025-03-11,"13,748.94","13,987.75","13,717.54",(-182.44),(-1.30 %),"14,838.88","9,750.86","929,256,274.50","1,042,510","20,851"
102,2025-03-10,"13,931.38","14,115.75","13,870.18",(-58.33),(-0.41 %),"14,838.88","9,750.86","747,016,275.70","840,974","17,182"
103,2025-03-09,"13,989.72","14,360.64","13,987.21",(-248.70),(-1.74 %),"14,838.88","9,750.86","1,099,724,217.00","1,209,777","28,617"
104,2025-03-06,"14,238.42","14,443.35","14,204.31",(-115.43),(-0.80 %),"14,838.88","9,750.86","951,172,351.80","1,128,345","15,480"
105,2025-03-05,"14,353.86","14,664.07","14,302.33",(-216.42),(-1.48 %),"14,838.88","9,750.86","790,747,579.40","1,124,454","13,379"
106,2025-03-04,"14,570.29","14,903.77","14,549.17",(-101.58),(-0.69 %),"14,838.88","9,750.86","876,391,995.60","1,336,210","11,442"
107,2025-03-03,"14,671.87","14,967.73","14,597.51",(113.21),(0.77 %),"14,838.88","9,750.86","1,344,374,540.50","2,071,613","15,453"
108,2025-03-02,"14,558.66","14,579.73","13,963.53",(601.64),(4.31 %),"14,838.88","9,750.86","1,100,406,337.30","1,603,508","15,332"
109,2025-02-27,"13,957.01","13,977.09","13,812.59",(112.66),(0.81 %),"14,838.88","9,750.86","622,134,252.70","917,082","11,121"
110,2025-02-25,"13,844.34","14,002.88","13,718.68",(111.36),(0.81 %),"14,838.88","9,750.86","734,963,572.65","1,028,524","10,335"
111,2025-02-24,"13,732.97","13,981.23","13,700.27",(-127.60),(-0.92 %),"14,838.88","9,750.86","748,824,274.90","1,148,800","10,099"
112,2025-02-23,"13,860.58","14,008.59","13,435.11",(118.30),(0.86 %),"14,838.88","9,750.86","1,417,395,270.50","2,056,533","14,526"
113,2025-02-20,"13,742.27","13,827.66","13,392.67",(325.38),(2.42 %),"14,838.88","9,750.86","884,545,166.30","1,416,658","11,400"
