Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,004.45",-5.89,-0.29,"1,565,573,471.78"
Sensitive Index,383.67,-1.94,-0.50,"406,808,067.00"
Float Index,139.20,-0.42,-0.30,"1,454,751,221.30"
Sensitive Float Index,126.83,-0.73,-0.57,"404,893,219.10"
Banking SubIndex,"1,258.34",-4.54,-0.35,"233,686,197.70"
Development Bank Index,"3,852.52",-4.05,-0.10,"102,110,668.10"
Finance Index,"1,760.48",-1.84,-0.10,"63,036,713.40"
Hotels And Tourism,"5,451.25",-34.58,-0.63,"46,171,338.70"
HydroPower Index,"2,156.88",19.84,0.92,"429,018,728.40"
Investment,69.21,-0.66,-0.95,"40,476,974.50"
Life Insurance,"10,712.45",-79.26,-0.73,"239,370,669.60"
Manufacturing And Processing,"5,261.30",-23.02,-0.43,"71,440,770.80"
Microfinance Index,"3,677.87",-22.92,-0.61,"121,311,479.90"
Mutual Fund,18.84,0.07,0.38,"16,172,727.98"
Non Life Insurance,"10,553.71",-55.40,-0.52,"67,626,236.40"
Others Index,"1,461.37",-3.20,-0.21,"17,383,806.80"
Trading Index,"2,961.70",-6.31,-0.21,"23,117,637.00"
