Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,956.98",94.92,5.10,"2,196,141,848.83"
Sensitive Index,382.84,17.93,4.91,0.00
Float Index,135.04,6.65,5.18,0.00
Sensitive Float Index,124.07,6.66,5.67,0.00
Banking SubIndex,"1,352.98",35.50,2.69,"473,069,500.80"
Development Bank Index,"3,353.64",257.14,8.30,"169,956,211.80"
Finance Index,"1,432.84",102.43,7.70,"106,323,933.20"
Hotels And Tourism,"2,606.92",146.80,5.97,"16,827,219.80"
HydroPower Index,"2,195.63",156.92,7.70,"596,676,717.10"
Investment,63.77,5.19,8.87,"85,189,965.00"
Life Insurance,"9,338.75",370.25,4.13,"185,326,885.10"
Manufacturing And Processing,"4,854.33",284.53,6.23,"148,493,400.10"
Microfinance Index,"4,244.58",231.03,5.76,"221,242,141.60"
Mutual Fund,14.22,0.50,3.65,"4,733,726.63"
Non Life Insurance,"7,925.74",362.88,4.80,"87,534,436.10"
Others Index,"1,454.18",96.03,7.07,"78,502,576.00"
Trading Index,"1,675.67",121.08,7.79,"11,950,892.50"
