Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,423.09",73.78,5.47,"2,221,081,690.00"
Sensitive Index,304.69,14.33,4.94,"2,409,640,000.00"
Float Index,101.10,5.36,5.60,"2,180,220,000.00"
Sensitive Float Index,101.37,5.31,5.53,"2,053,620,000.00"
Banking SubIndex,"1,252.03",68.46,5.78,"910,450,000.00"
Development Bank Index,"1,886.25",74.44,4.11,"418,222,000.00"
Finance Index,702.54,20.61,3.02,"235,542,000.00"
Hotels And Tourism,"1,741.32",99.59,6.07,"9,164,070.00"
HydroPower Index,"1,013.77",48.32,5.00,"84,559,000.00"
Life Insurance,"8,134.63",510.98,6.70,"374,497,000.00"
Manufacturing And Processing,"2,839.57",109.79,4.02,"176,181,000.00"
Microfinance Index,"2,319.37",117.28,5.33,"269,437,000.00"
Mutual Fund,10.28,-0.07,-0.68,"2,819,590.00"
Non Life Insurance,"6,324.14",445.65,7.58,"535,911,000.00"
Others Index,716.16,19.78,2.84,"43,648,800.00"
Trading Index,854.14,65.48,8.30,"4,769,300.00"
