Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,922.16",-16.14,-0.83,"898,907,829.98"
Sensitive Index,379.43,-3.50,-0.92,"804,851,000.00"
Float Index,134.50,-1.11,-0.82,"854,579,000.00"
Sensitive Float Index,123.76,-1.19,-0.96,"602,587,000.00"
Banking SubIndex,"1,356.88",-11.36,-0.83,"206,765,550.00"
Development Bank Index,"3,445.60",-41.59,-1.19,"85,558,311.20"
Finance Index,"1,585.85",-19.45,-1.21,"78,857,040.30"
Hotels And Tourism,"2,669.39",-20.93,-0.78,"4,756,872.80"
HydroPower Index,"1,990.57",-27.65,-1.37,"208,277,572.90"
Investment,57.96,-0.37,-0.64,"29,739,441.30"
Life Insurance,"8,939.98",1.40,0.02,"37,893,885.70"
Manufacturing And Processing,"5,014.84",-13.13,-0.26,"60,760,853.70"
Microfinance Index,"4,286.74",-47.23,-1.09,"78,768,112.80"
Mutual Fund,13.57,-0.11,-0.77,"2,785,130.28"
Non Life Insurance,"7,701.67",0.62,0.01,"23,894,379.10"
Others Index,"1,400.30",-17.32,-1.22,"37,571,385.50"
Trading Index,"1,823.44",-19.96,-1.08,"1,735,907.60"
