Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,815.04",49.15,1.77,"11,392,401,815.90"
Sensitive Index,469.82,9.75,2.12,"3,496,702,224.30"
Float Index,190.39,3.67,1.96,"11,236,404,124.10"
Sensitive Float Index,157.49,3.53,2.29,"3,496,702,224.30"
Banking SubIndex,"1,431.34",46.00,3.32,"1,187,792,316.60"
Development Bank Index,"5,731.07",86.83,1.53,"741,809,768.10"
Finance Index,"2,802.27",7.87,0.28,"461,230,429.80"
Hotels And Tourism,"6,790.27",75.58,1.12,"129,638,944.40"
HydroPower Index,"3,818.93",67.79,1.80,"3,741,599,850.20"
Investment,114.59,1.42,1.25,"1,120,196,099.70"
Life Insurance,"13,957.01",112.66,0.81,"622,134,252.70"
Manufacturing And Processing,"7,464.71",211.57,2.91,"430,904,114.90"
Microfinance Index,"5,273.97",47.75,0.91,"598,843,505.90"
Mutual Fund,20.25,0.17,0.88,"30,098,780.71"
Non Life Insurance,"12,954.18",90.72,0.70,"339,141,440.10"
Others Index,"2,474.87",24.81,1.01,"1,849,528,994.30"
Trading Index,"4,293.47",51.07,1.20,"13,584,407.40"
