Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,610.21",-22.73,-0.86,"6,851,179,051.18"
Sensitive Index,463.07,-4.30,-0.92,"2,563,916,123.50"
Float Index,179.42,-1.57,-0.86,"6,637,874,785.50"
Sensitive Float Index,152.48,-1.13,-0.73,"1,745,972,250.90"
Banking SubIndex,"1,450.08",-13.80,-0.94,"591,992,270.50"
Development Bank Index,"5,230.25",-54.34,-1.02,"474,821,291.90"
Finance Index,"3,304.95",14.37,0.43,"859,457,407.40"
Hotels And Tourism,"6,677.34",-35.01,-0.52,"100,987,890.60"
HydroPower Index,"3,183.95",-29.78,-0.92,"1,974,164,858.10"
Investment,107.06,-1.29,-1.19,"702,646,340.30"
Life Insurance,"12,728.72",-240.36,-1.85,"333,944,200.50"
Manufacturing And Processing,"7,004.99",-72.16,-1.01,"225,753,791.70"
Microfinance Index,"5,077.86",-27.66,-0.54,"699,993,295.30"
Mutual Fund,21.58,-0.09,-0.43,"14,928,193.68"
Non Life Insurance,"13,207.88",3.06,0.02,"417,447,407.30"
Others Index,"1,996.22",-9.45,-0.47,"258,941,796.30"
Trading Index,"3,734.83",6.22,0.16,"17,939,563.60"
