Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,423.09",-17.79,-0.73,"8,279,701,077.00"
Sensitive Index,447.24,-4.58,-1.01,"8,511,300,000.00"
Float Index,165.60,-0.89,-0.53,"8,136,990,000.00"
Sensitive Float Index,143.30,-1.22,-0.84,"7,037,250,000.00"
Banking SubIndex,"1,762.83",-6.81,-0.38,"2,258,590,000.00"
Development Bank Index,"2,526.53",-29.48,-1.15,"1,142,930,000.00"
Finance Index,"1,177.01",13.07,1.12,"629,880,000.00"
Hotels And Tourism,"2,072.88",54.05,2.68,"58,049,300.00"
HydroPower Index,"1,898.43",-27.50,-1.43,"733,136,000.00"
Life Insurance,"16,818.98",-41.09,-0.24,"1,892,450,000.00"
Manufacturing And Processing,"5,961.08",-41.87,-0.70,"170,925,000.00"
Microfinance Index,"4,001.66",-59.72,-1.47,"900,678,000.00"
Mutual Fund,12.24,-0.03,-0.21,"67,792,600.00"
Non Life Insurance,"11,687.09",-98.57,-0.84,"2,917,420,000.00"
Others Index,"1,948.95",-26.79,-1.36,"592,317,000.00"
Trading Index,"2,892.52",-92.42,-3.10,"10,449,400.00"
