Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,874.88",16.39,0.88,"697,317,611.31"
Sensitive Index,370.86,4.93,1.35,"644,513,000.00"
Float Index,131.50,1.19,0.91,"673,639,000.00"
Sensitive Float Index,120.65,1.85,1.56,"516,621,000.00"
Banking SubIndex,"1,341.31",20.09,1.52,"275,346,727.40"
Development Bank Index,"3,322.29",-13.07,-0.39,"68,900,482.90"
Finance Index,"1,513.46",12.64,0.84,"44,184,896.50"
Hotels And Tourism,"2,619.21",42.48,1.65,"5,054,198.70"
HydroPower Index,"1,917.53",1.97,0.10,"108,879,276.10"
Investment,55.73,0.13,0.23,"23,314,896.50"
Life Insurance,"8,708.57",25.41,0.29,"17,345,611.40"
Manufacturing And Processing,"4,853.17",30.78,0.64,"31,184,340.40"
Microfinance Index,"4,205.11",14.08,0.34,"70,886,070.30"
Mutual Fund,13.57,0.10,0.74,"5,692,667.06"
Non Life Insurance,"7,520.33",23.55,0.31,"13,877,523.30"
Others Index,"1,325.26",20.75,1.59,"13,633,641.90"
Trading Index,"1,784.96",20.10,1.14,"1,031,098.00"
