Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,654.93",6.03,0.22,"4,174,630,515.28"
Sensitive Index,456.51,1.93,0.42,"1,697,426,790.20"
Float Index,182.91,0.48,0.26,"4,073,659,935.78"
Sensitive Float Index,155.65,0.62,0.40,"1,697,426,790.20"
Banking SubIndex,"1,370.60",8.80,0.64,"254,288,110.48"
Development Bank Index,"5,655.54",7.38,0.13,"199,999,074.80"
Finance Index,"2,444.40",17.43,0.71,"187,131,787.00"
Hotels And Tourism,"7,223.84",-12.25,-0.16,"76,476,722.20"
HydroPower Index,"3,485.72",1.86,0.05,"2,299,549,520.70"
Investment,104.05,0.37,0.35,"131,346,917.80"
Life Insurance,"12,837.31",4.56,0.03,"103,168,772.40"
Manufacturing And Processing,"9,180.23",-38.71,-0.41,"336,472,698.20"
Microfinance Index,"4,837.01",-13.92,-0.28,"162,631,431.90"
Mutual Fund,21.18,-0.05,-0.25,"4,007,036.70"
Non Life Insurance,"10,982.59",119.40,1.09,"117,199,722.00"
Others Index,"2,301.72",1.19,0.05,"166,110,255.70"
Trading Index,"3,640.45",16.85,0.46,"39,284,922.60"
