SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
154,2024-12-17,"5,537.17","5,576.50","5,496.34",(-36.56),(-0.65 %),"6,126.27","3,801.69","456,223,889.10","689,547","3,953"
155,2024-12-16,"5,573.73","5,693.04","5,548.90",(-115.82),(-2.03 %),"6,126.27","3,801.69","560,336,776.60","861,268","4,374"
156,2024-12-12,"5,689.56","5,821.56","5,650.40",(-89.87),(-1.55 %),"6,126.27","3,801.69","516,135,987.00","717,517","3,935"
157,2024-12-11,"5,779.43","5,779.43","5,675.64",(92.76),(1.63 %),"6,126.27","3,801.69","437,236,134.20","643,374","3,028"
158,2024-12-10,"5,686.67","5,780.18","5,667.82",(-30.01),(-0.52 %),"6,126.27","3,779.45","366,337,332.02","564,053","3,325"
159,2024-12-09,"5,716.68","5,831.65","5,699.02",(-39.50),(-0.68 %),"6,126.27","3,779.45","500,405,028.90","761,340","4,019"
160,2024-12-08,"5,756.19","5,935.79","5,731.11",(-61.01),(-1.04 %),"6,126.27","3,621.43","903,087,757.60","1,367,229","6,754"
161,2024-12-05,"5,817.21","5,920.41","5,793.36",(-63.97),(-1.08 %),"6,126.27","3,601.15","795,180,717.80","1,302,979","5,726"
162,2024-12-04,"5,881.18","6,051.03","5,860.89",(-116.45),(-1.94 %),"6,126.27","3,597.94","753,562,224.10","1,187,354","5,691"
163,2024-12-03,"5,997.63","6,102.38","5,924.44",(-22.81),(-0.37 %),"6,126.27","3,597.94","874,032,410.70","1,246,681","6,643"
164,2024-12-02,"6,020.45","6,301.21","6,008.01",(-105.81),(-1.72 %),"6,126.27","3,597.94","1,906,784,598.50","2,960,107","14,952"
165,2024-12-01,"6,126.27","6,136.15","5,732.29",(265.15),(4.52 %),"6,126.27","3,597.94","2,170,368,508.42","3,360,338","14,401"
166,2024-11-28,"5,861.12","6,065.96","5,782.31",(61.10),(1.05 %),"5,930.17","3,597.94","1,763,862,446.50","2,927,234","13,510"
167,2024-11-27,"5,800.01","5,825.35","5,618.07",(178.93),(3.18 %),"5,930.17","3,597.94","1,237,703,466.80","1,758,249","7,679"
168,2024-11-26,"5,621.07","5,642.11","5,580.45",(27.91),(0.49 %),"5,930.17","3,597.94","619,699,182.30","919,986","4,953"
169,2024-11-25,"5,593.16","5,629.31","5,507.48",(66.97),(1.21 %),"5,930.17","3,597.94","547,409,544.30","788,356","4,187"
170,2024-11-24,"5,526.19","5,641.15","5,500.33",(-92.00),(-1.63 %),"5,930.17","3,597.94","544,305,331.50","838,891","4,627"
171,2024-11-21,"5,618.19","5,765.55","5,594.54",(-84.04),(-1.47 %),"5,930.17","3,566.15","878,083,202.00","1,419,880","6,811"
172,2024-11-20,"5,702.24","5,706.73","5,460.30",(186.54),(3.38 %),"5,930.17","3,559.84","982,836,860.30","1,538,298","6,690"
173,2024-11-19,"5,515.70","5,670.68","5,490.87",(-129.59),(-2.29 %),"5,930.17","3,559.84","728,164,839.60","1,179,740","5,272"
174,2024-11-17,"5,645.29","5,710.55","5,619.69",(34.82),(0.62 %),"5,930.17","3,559.84","786,272,606.00","1,311,013","6,090"
175,2024-11-14,"5,610.47","5,673.14","5,543.20",(67.49),(1.21 %),"5,930.17","3,559.84","817,326,373.90","1,353,858","6,673"
176,2024-11-13,"5,542.98","5,555.74","5,437.34",(77.61),(1.42 %),"5,930.17","3,559.84","862,449,622.50","1,305,562","5,835"
177,2024-11-12,"5,465.36","5,556.37","5,440.42",(-17.14),(-0.31 %),"5,930.17","3,559.84","496,089,982.10","817,614","3,875"
178,2024-11-11,"5,482.50","5,582.24","5,444.40",(-5.92),(-0.10 %),"5,930.17","3,559.84","576,238,119.70","988,612","4,929"
179,2024-11-10,"5,488.43","5,496.02","5,338.85",(145.18),(2.71 %),"5,930.17","3,547.23","542,839,875.20","962,157","4,757"
180,2024-11-06,"5,343.24","5,386.15","5,279.28",(38.97),(0.73 %),"5,930.17","3,547.23","388,148,517.50","632,786","3,305"
181,2024-11-05,"5,304.27","5,365.49","5,273.51",(-26.03),(-0.48 %),"5,930.17","3,518.16","202,201,397.60","341,125","1,824"
182,2024-10-30,"5,330.30","5,393.07","5,293.03",(-23.48),(-0.43 %),"5,930.17","3,518.16","374,895,157.00","632,829","3,056"
183,2024-10-29,"5,353.79","5,357.82","5,206.97",(121.69),(2.32 %),"5,930.17","3,518.16","396,573,712.50","696,095","3,315"
184,2024-10-28,"5,232.09","5,239.98","5,148.57",(81.01),(1.57 %),"5,930.17","3,518.16","324,783,443.70","592,425","2,511"
185,2024-10-27,"5,151.08","5,201.63","5,140.26",(-26.80),(-0.51 %),"5,930.17","3,518.16","152,077,736.60","287,549","1,861"
186,2024-10-24,"5,177.88","5,230.35","5,140.47",(-41.69),(-0.79 %),"5,930.17","3,518.16","212,061,377.90","430,342","2,303"
187,2024-10-23,"5,219.58","5,290.51","5,193.73",(-34.52),(-0.65 %),"5,930.17","3,518.16","199,685,650.10","401,499","2,025"
188,2024-10-22,"5,254.10","5,266.22","5,174.95",(64.87),(1.25 %),"5,930.17","3,518.16","185,790,041.70","356,317","2,116"
189,2024-10-21,"5,189.23","5,311.13","5,177.89",(-94.37),(-1.78 %),"5,930.17","3,518.16","386,875,531.50","728,054","3,953"
190,2024-10-20,"5,283.60","5,405.95","5,262.94",(-126.94),(-2.34 %),"5,930.17","3,518.16","355,455,885.40","706,148","3,409"
