Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,455.33",-59.70,-2.37,"6,119,638,669.00"
Sensitive Index,443.95,-9.80,-2.16,"6,234,930,000.00"
Float Index,168.95,-4.42,-2.55,"6,077,780,000.00"
Sensitive Float Index,143.86,-3.35,-2.28,"4,965,150,000.00"
Banking SubIndex,"1,773.52",-45.55,-2.50,"2,004,740,000.00"
Development Bank Index,"2,540.50",-60.65,-2.33,"879,503,000.00"
Finance Index,"1,128.61",-22.85,-1.98,"362,145,000.00"
Hotels And Tourism,"2,134.64",16.86,0.80,"15,810,400.00"
HydroPower Index,"1,929.67",-40.99,-2.08,"528,288,000.00"
Investment,95.74,-1.91,-1.96,"416,886,000.00"
Life Insurance,"16,813.92",-519.67,-3.00,"751,343,000.00"
Manufacturing And Processing,"5,302.98",-150.48,-2.76,"219,901,000.00"
Microfinance Index,"4,187.68",-112.08,-2.61,"682,812,000.00"
Mutual Fund,13.07,-0.21,-1.57,"30,219,800.00"
Non Life Insurance,"12,614.44",-343.57,-2.65,"1,540,400,000.00"
Others Index,"1,992.79",-43.23,-2.12,"659,004,000.00"
Trading Index,"3,310.68",278.49,9.18,"138,492,000.00"
