Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,005.83",-20.76,-1.02,"3,206,167,025.36"
Sensitive Index,359.57,-3.49,-0.96,"628,658,123.80"
Float Index,136.69,-1.43,-1.04,"3,133,568,507.70"
Sensitive Float Index,117.72,-1.22,-1.02,"622,159,198.90"
Banking SubIndex,"1,088.54",-10.64,-0.96,"266,229,367.80"
Development Bank Index,"3,941.58",-34.75,-0.87,"118,071,490.90"
Finance Index,"1,802.85",6.09,0.33,"366,480,600.10"
Hotels And Tourism,"5,137.96",-77.38,-1.48,"49,327,343.70"
HydroPower Index,"2,563.56",-49.78,-1.90,"1,269,877,678.50"
Investment,75.86,-1.19,-1.54,"189,269,030.10"
Life Insurance,"10,073.65",-109.36,-1.07,"172,635,602.30"
Manufacturing And Processing,"5,977.14",67.54,1.14,"171,699,634.30"
Microfinance Index,"3,577.36",-18.74,-0.52,"149,014,555.00"
Mutual Fund,18.03,-0.04,-0.24,"7,971,564.77"
Non Life Insurance,"10,356.04",-153.82,-1.46,"104,863,966.10"
Others Index,"1,709.14",-15.55,-0.90,"262,242,750.90"
Trading Index,"2,695.32",-16.35,-0.60,"13,856,488.00"
