Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,068.31",-10.44,-0.50,"3,870,744,903.34"
Sensitive Index,365.05,-2.69,-0.73,"913,153,242.60"
Float Index,140.17,-0.73,-0.52,"3,826,879,466.20"
Sensitive Float Index,119.57,-0.93,-0.77,"910,173,455.60"
Banking SubIndex,"1,094.23",-6.80,-0.61,"169,301,760.40"
Development Bank Index,"4,017.99",-34.61,-0.85,"150,696,755.10"
Finance Index,"2,340.76",42.02,1.82,"769,174,848.00"
Hotels And Tourism,"5,313.26",-49.57,-0.92,"87,352,145.90"
HydroPower Index,"2,576.74",-15.21,-0.58,"1,200,286,145.70"
Investment,76.00,-0.12,-0.15,"332,347,936.70"
Life Insurance,"9,996.89",-82.00,-0.81,"126,854,932.60"
Manufacturing And Processing,"6,457.40",-10.45,-0.16,"118,759,642.90"
Microfinance Index,"4,572.09",-30.06,-0.65,"562,854,964.40"
Mutual Fund,18.80,0.02,0.13,"5,013,772.04"
Non Life Insurance,"10,574.82",-33.05,-0.31,"125,347,169.30"
Others Index,"1,592.86",-7.22,-0.45,"164,134,987.20"
Trading Index,"2,866.47",-20.75,-0.71,"37,403,110.40"
