Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,818.10",-5.24,-0.19,"4,224,018,255.00"
Sensitive Index,526.75,-1.97,-0.37,"4,638,560,000.00"
Float Index,194.33,-0.50,-0.26,"4,120,150,000.00"
Sensitive Float Index,171.88,-0.25,-0.15,"3,029,980,000.00"
Banking SubIndex,"1,913.33",3.67,0.19,"982,593,000.00"
Development Bank Index,"4,211.28",-1.72,-0.04,"698,250,000.00"
Finance Index,"2,133.33",-1.50,-0.07,"301,274,000.00"
Hotels And Tourism,"3,656.08",-25.62,-0.70,"57,914,800.00"
HydroPower Index,"2,735.22",-48.03,-1.73,"728,701,000.00"
Investment,104.93,-2.28,-2.13,"297,311,000.00"
Life Insurance,"16,958.95",4.41,0.03,"195,056,000.00"
Manufacturing And Processing,"6,234.57",63.14,1.02,"461,022,000.00"
Microfinance Index,"5,114.29",1.72,0.03,"434,948,000.00"
Mutual Fund,15.44,-0.02,-0.10,"54,764,700.00"
Non Life Insurance,"14,040.57",166.09,1.20,"493,110,000.00"
Others Index,"2,193.32",-10.21,-0.46,"436,885,000.00"
Trading Index,"3,757.72",-39.15,-1.03,"26,140,800.00"
