Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,511.91",-160.33,-6.00,"728,702,830.70"
Sensitive Index,436.21,-26.08,-5.64,"405,044,298.40"
Float Index,172.49,-10.72,-5.85,"721,545,393.80"
Sensitive Float Index,149.05,-9.25,-5.84,"405,044,298.40"
Banking SubIndex,"1,326.12",-77.58,-5.52,"86,358,080.10"
Development Bank Index,"5,314.06",-287.67,-5.13,"60,855,435.60"
Finance Index,"2,245.56",-106.36,-4.52,"7,241,600.00"
Hotels And Tourism,"6,237.50",-487.28,-7.24,"6,338,237.90"
HydroPower Index,"3,189.94",-182.44,-5.40,"293,183,425.10"
Investment,98.94,-7.66,-7.18,"91,860,910.20"
Life Insurance,"11,763.82",-840.31,-6.66,"22,516,227.00"
Manufacturing And Processing,"6,982.78",-369.76,-5.02,"89,513,689.70"
Microfinance Index,"4,754.32",-202.74,-4.08,"23,549,528.00"
Mutual Fund,20.32,-0.06,-0.31,"686,130.90"
Non Life Insurance,"11,432.68",-656.05,-5.42,"7,800,539.40"
Others Index,"2,404.98",-194.46,-7.48,"29,337,846.80"
Trading Index,"3,538.87",-364.64,-9.34,"2,989,874.00"
