Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,672.39",-26.05,-0.96,"10,773,915,289.21"
Sensitive Index,455.65,-4.02,-0.87,"3,507,927,084.80"
Float Index,183.72,-1.93,-1.04,"10,617,741,623.02"
Sensitive Float Index,155.71,-1.57,-1.00,"3,507,927,084.80"
Banking SubIndex,"1,359.81",-10.60,-0.77,"467,033,437.02"
Development Bank Index,"5,685.52",-79.07,-1.37,"600,240,046.60"
Finance Index,"2,477.26",-58.13,-2.29,"301,839,926.70"
Hotels And Tourism,"7,418.54",-104.20,-1.38,"292,756,808.50"
HydroPower Index,"3,550.71",-19.61,-0.54,"6,475,539,608.70"
Investment,104.28,-0.95,-0.91,"391,807,194.50"
Life Insurance,"12,823.67",-125.42,-0.96,"250,360,838.00"
Manufacturing And Processing,"9,153.48",-114.20,-1.23,"982,987,618.30"
Microfinance Index,"4,896.34",-30.06,-0.61,"307,480,414.20"
Mutual Fund,21.29,-0.10,-0.47,"7,761,351.35"
Non Life Insurance,"11,064.97",-159.17,-1.41,"169,961,660.10"
Others Index,"2,337.80",-46.75,-1.96,"373,438,927.30"
Trading Index,"3,750.73",9.01,0.24,"4,295,143.10"
