Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,688.53",78.31,3.00,"8,169,274,612.81"
Sensitive Index,476.47,13.39,2.89,"3,118,843,123.50"
Float Index,184.81,5.38,3.00,"7,933,252,485.00"
Sensitive Float Index,157.32,4.83,3.16,"2,115,424,663.00"
Banking SubIndex,"1,488.69",38.60,2.66,"796,173,419.10"
Development Bank Index,"5,371.47",141.22,2.70,"471,968,226.50"
Finance Index,"3,416.16",111.20,3.36,"840,597,622.90"
Hotels And Tourism,"6,827.29",149.95,2.24,"141,285,905.60"
HydroPower Index,"3,320.33",136.37,4.28,"2,419,664,240.30"
Investment,111.05,3.98,3.72,"1,140,420,035.50"
Life Insurance,"13,169.99",441.27,3.46,"408,263,853.90"
Manufacturing And Processing,"7,155.34",150.34,2.14,"307,759,405.40"
Microfinance Index,"5,158.59",80.72,1.58,"674,072,051.30"
Mutual Fund,21.56,-0.01,-0.09,"27,686,014.21"
Non Life Insurance,"13,474.44",266.56,2.01,"314,419,172.20"
Others Index,"2,072.53",76.31,3.82,"415,571,300.00"
Trading Index,"3,758.63",23.79,0.63,"23,968,364.50"
