Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,537.25",16.56,1.09,"3,386,859,972.00"
Sensitive Index,303.97,2.59,0.86,"3,391,310,000.00"
Float Index,105.96,1.13,1.08,"3,305,710,000.00"
Sensitive Float Index,99.68,0.76,0.77,"2,705,690,000.00"
Banking SubIndex,"1,214.21",5.82,0.48,"590,714,000.00"
Development Bank Index,"1,763.41",1.36,0.08,"356,813,000.00"
Finance Index,678.60,-2.94,-0.43,"243,107,000.00"
Hotels And Tourism,"1,588.43",57.96,3.79,"15,150,800.00"
HydroPower Index,"1,143.53",40.15,3.64,"253,654,000.00"
Life Insurance,"9,819.92",283.88,2.98,"546,945,000.00"
Manufacturing And Processing,"3,100.55",17.09,0.55,"144,899,000.00"
Microfinance Index,"2,615.71",8.20,0.31,"319,457,000.00"
Mutual Fund,10.73,-0.08,-0.74,"2,459,870.00"
Non Life Insurance,"8,363.34",325.15,4.05,"1,428,720,000.00"
Others Index,"1,018.17",0.87,0.09,"468,662,000.00"
Trading Index,"1,004.15",-29.21,-2.83,"4,033,640.00"
