Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,973.01",-4.29,-0.22,"909,904,751.01"
Sensitive Index,382.95,-0.82,-0.21,"815,158,000.00"
Float Index,136.37,-0.36,-0.26,"890,049,000.00"
Sensitive Float Index,125.12,-0.41,-0.33,"593,978,000.00"
Banking SubIndex,"1,327.19",-1.39,-0.10,"132,732,106.00"
Development Bank Index,"3,554.09",-10.83,-0.30,"54,385,653.60"
Finance Index,"1,668.35",-9.88,-0.59,"53,923,399.60"
Hotels And Tourism,"2,633.52",-8.05,-0.30,"9,528,438.10"
HydroPower Index,"2,269.97",-6.10,-0.27,"307,236,624.40"
Investment,63.00,-0.32,-0.51,"28,447,235.60"
Life Insurance,"9,319.44",-5.06,-0.05,"38,142,049.90"
Manufacturing And Processing,"4,898.81",1.87,0.04,"33,494,295.50"
Microfinance Index,"4,473.02",2.50,0.06,"109,406,707.50"
Mutual Fund,14.06,-0.13,-0.92,"2,494,767.62"
Non Life Insurance,"8,081.14",-4.37,-0.05,"86,819,354.50"
Others Index,"1,443.82",-15.21,-1.04,"33,012,161.40"
Trading Index,"1,952.98",-8.00,-0.41,"2,920,845.00"
