Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,663.18",-21.15,-0.78,"4,070,853,610.94"
Sensitive Index,467.96,-2.66,-0.56,"1,280,554,672.20"
Float Index,183.33,-1.40,-0.75,"3,971,563,599.87"
Sensitive Float Index,158.57,-1.08,-0.68,"1,280,554,672.20"
Banking SubIndex,"1,483.14",-12.09,-0.80,"571,618,917.00"
Development Bank Index,"5,660.79",-28.68,-0.50,"292,447,458.70"
Finance Index,"2,426.00",-3.40,-0.14,"282,044,082.20"
Hotels And Tourism,"7,325.17",-45.41,-0.61,"85,686,024.00"
HydroPower Index,"3,695.61",-20.66,-0.55,"1,862,782,062.19"
Investment,97.62,-0.71,-0.72,"111,602,491.30"
Life Insurance,"11,955.01",-98.93,-0.82,"93,423,292.60"
Manufacturing And Processing,"10,458.58",-139.84,-1.31,"421,745,448.00"
Microfinance Index,"4,590.92",-33.65,-0.72,"106,424,049.18"
Mutual Fund,21.12,-0.09,-0.44,"5,667,369.07"
Non Life Insurance,"10,723.60",-59.20,-0.54,"45,960,386.70"
Others Index,"1,929.75",-20.34,-1.04,"95,962,505.00"
Trading Index,"3,308.16",-39.91,-1.19,"1,866,883.00"
