Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,622.22",-0.26,0.00,"3,298,019,571.28"
Sensitive Index,461.00,-0.08,-0.01,"878,189,826.90"
Float Index,179.95,-0.02,-0.01,"3,260,119,720.00"
Sensitive Float Index,155.75,0.00,0.00,"878,189,826.90"
Banking SubIndex,"1,443.96",0.91,0.06,"377,965,487.60"
Development Bank Index,"5,532.51",-1.40,-0.02,"132,917,324.80"
Finance Index,"2,333.44",-5.18,-0.22,"83,069,968.30"
Hotels And Tourism,"7,226.25",-27.99,-0.38,"56,382,477.10"
HydroPower Index,"3,713.91",3.50,0.09,"1,843,148,138.40"
Investment,95.65,-0.27,-0.28,"97,295,959.10"
Life Insurance,"11,633.71",-36.96,-0.31,"72,389,882.10"
Manufacturing And Processing,"10,326.02",-4.71,-0.04,"359,421,531.10"
Microfinance Index,"4,514.10",-14.96,-0.33,"150,635,720.30"
Mutual Fund,20.84,-0.03,-0.15,"20,782,522.59"
Non Life Insurance,"10,474.98",15.45,0.14,"29,530,876.50"
Others Index,"1,922.43",2.40,0.12,"56,162,996.20"
Trading Index,"3,282.72",24.86,0.76,"1,199,358.50"
