Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,345.97",4.59,0.34,"1,509,784,311.00"
Sensitive Index,285.56,0.19,0.07,"1,603,610,000.00"
Float Index,95.43,0.22,0.23,"1,492,170,000.00"
Sensitive Float Index,94.73,0.20,0.21,"1,326,070,000.00"
Banking SubIndex,"1,153.71",-2.98,-0.26,"347,190,000.00"
Development Bank Index,"1,828.29",-8.38,-0.46,"460,340,000.00"
Finance Index,671.13,3.82,0.57,"183,980,000.00"
Hotels And Tourism,"1,948.98",3.86,0.20,"2,723,050.00"
HydroPower Index,"1,010.68",-6.99,-0.69,"60,971,000.00"
Life Insurance,"7,534.46",58.39,0.78,"140,513,000.00"
Manufacturing And Processing,"2,577.52",24.42,0.96,"114,469,000.00"
Microfinance Index,"2,322.58",55.63,2.45,"425,067,000.00"
Mutual Fund,10.12,0.03,0.30,"5,973,410.00"
Non Life Insurance,"6,144.37",80.97,1.34,"339,452,000.00"
Others Index,704.75,10.19,1.47,"104,174,000.00"
Trading Index,808.22,13.45,1.69,"7,828,640.00"
