Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,958.94",-6.43,-0.33,"2,109,163,383.68"
Sensitive Index,385.33,-2.19,-0.57,"1,696,800,000.00"
Float Index,136.90,-0.39,-0.29,"2,100,770,000.00"
Sensitive Float Index,126.03,-0.89,-0.70,"1,190,590,000.00"
Banking SubIndex,"1,364.32",-3.99,-0.29,"232,493,957.90"
Development Bank Index,"3,497.11",-39.54,-1.12,"179,892,908.60"
Finance Index,"1,640.80",-9.74,-0.59,"175,893,924.40"
Hotels And Tourism,"2,728.73",-1.83,-0.07,"13,102,283.30"
HydroPower Index,"2,051.21",-6.04,-0.29,"520,066,188.20"
Investment,59.10,0.01,0.01,"74,807,385.20"
Life Insurance,"9,081.17",46.10,0.51,"61,166,782.90"
Manufacturing And Processing,"5,143.10",-62.99,-1.21,"177,854,161.10"
Microfinance Index,"4,461.42",-21.52,-0.48,"530,348,929.70"
Mutual Fund,13.71,0.14,1.06,"1,776,896.50"
Non Life Insurance,"7,753.78",-81.15,-1.04,"54,482,793.60"
Others Index,"1,457.88",0.82,0.06,"73,393,487.50"
Trading Index,"1,890.85",3.25,0.17,"7,266,421.50"
