Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,004.05",-2.73,-0.13,"3,037,267,307.84"
Sensitive Index,355.42,-0.34,-0.09,"654,474,146.10"
Float Index,135.75,0.00,0.00,"2,831,738,194.60"
Sensitive Float Index,115.91,-0.13,-0.11,"643,584,304.90"
Banking SubIndex,"1,050.06",-4.73,-0.44,"164,823,936.80"
Development Bank Index,"3,861.52",-21.26,-0.54,"93,229,676.00"
Finance Index,"1,897.60",6.06,0.32,"354,425,151.00"
Hotels And Tourism,"5,245.52",86.22,1.67,"65,448,980.90"
HydroPower Index,"2,435.57",-14.38,-0.58,"635,572,110.90"
Investment,75.12,-0.23,-0.31,"76,460,466.00"
Life Insurance,"10,163.01",-16.94,-0.16,"183,616,873.60"
Manufacturing And Processing,"6,727.09",-110.63,-1.61,"480,562,217.20"
Microfinance Index,"4,069.86",94.96,2.38,"760,154,409.00"
Mutual Fund,18.30,-0.03,-0.19,"4,988,953.25"
Non Life Insurance,"10,432.59",29.38,0.28,"101,369,927.60"
Others Index,"1,646.16",-8.01,-0.48,"97,035,684.80"
Trading Index,"2,741.26",3.21,0.11,"1,510,317.00"
