Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,936.66",-10.78,-0.37,"8,443,419,561.86"
Sensitive Index,547.46,1.10,0.20,"7,111,540,000.00"
Float Index,202.34,-0.68,-0.34,"7,262,140,000.00"
Sensitive Float Index,178.08,-0.14,-0.08,"4,680,360,000.00"
Banking SubIndex,"1,925.07",22.39,1.18,"1,672,255,136.30"
Development Bank Index,"5,170.24",-130.73,-2.47,"596,401,771.90"
Finance Index,"2,604.59",-69.89,-2.61,"511,354,590.10"
Hotels And Tourism,"3,339.05",42.51,1.29,"86,224,416.70"
HydroPower Index,"3,488.97",-36.16,-1.03,"2,518,388,429.40"
Investment,95.28,-2.33,-2.38,"373,599,351.00"
Life Insurance,"16,415.26",-198.16,-1.19,"502,606,311.50"
Manufacturing And Processing,"7,613.71",-186.42,-2.39,"353,994,131.80"
Microfinance Index,"5,628.64",-89.57,-1.57,"544,102,165.50"
Mutual Fund,16.55,0.20,1.21,"19,201,914.91"
Non Life Insurance,"13,207.00",-178.11,-1.33,"845,044,406.00"
Others Index,"2,266.37",29.58,1.32,"333,825,453.20"
Trading Index,"3,173.04",-85.54,-2.63,"22,174,364.50"
