Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,595.10",-19.92,-0.76,"4,528,715,671.14"
Sensitive Index,448.26,-1.96,-0.43,"1,386,366,226.00"
Float Index,177.70,-1.35,-0.75,"4,446,665,465.65"
Sensitive Float Index,152.06,-0.74,-0.49,"1,386,366,226.00"
Banking SubIndex,"1,346.24",-6.41,-0.47,"263,502,289.30"
Development Bank Index,"5,383.91",-77.60,-1.42,"393,918,558.30"
Finance Index,"2,272.69",-31.03,-1.34,"165,457,620.70"
Hotels And Tourism,"6,855.73",-114.20,-1.63,"97,786,470.80"
HydroPower Index,"3,314.79",-28.93,-0.86,"1,773,517,787.10"
Investment,101.90,-0.60,-0.58,"168,693,380.20"
Life Insurance,"13,068.95",-201.73,-1.52,"533,935,990.75"
Manufacturing And Processing,"8,283.24",-7.68,-0.09,"254,069,512.60"
Microfinance Index,"4,867.35",-32.95,-0.67,"443,495,165.60"
Mutual Fund,20.28,0.03,0.19,"18,072,372.20"
Non Life Insurance,"10,767.72",-87.19,-0.80,"81,766,208.20"
Others Index,"2,309.95",-9.77,-0.42,"261,339,291.10"
Trading Index,"3,751.68",-38.48,-1.01,"9,183,191.00"
