Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,862.18",-51.65,-1.77,"8,362,671,681.00"
Sensitive Index,528.97,-7.37,-1.37,"7,075,420,000.00"
Float Index,197.54,-3.82,-1.90,"6,563,910,000.00"
Sensitive Float Index,173.17,-3.13,-1.78,"4,404,920,000.00"
Banking SubIndex,"1,916.89",-28.54,-1.47,"1,112,220,000.00"
Development Bank Index,"4,445.45",-160.66,-3.49,"1,069,860,000.00"
Finance Index,"2,260.57",-67.44,-2.90,"597,924,000.00"
Hotels And Tourism,"3,554.29",-69.77,-1.93,"56,089,600.00"
HydroPower Index,"2,819.43",-71.49,-2.47,"1,789,510,000.00"
Investment,111.54,-0.39,-0.35,"430,355,000.00"
Life Insurance,"17,494.78",-387.42,-2.17,"332,577,000.00"
Manufacturing And Processing,"5,954.11",-121.13,-1.99,"169,382,000.00"
Microfinance Index,"5,130.87",-100.32,-1.92,"391,563,000.00"
Mutual Fund,15.26,-0.14,-0.88,"78,347,300.00"
Non Life Insurance,"14,531.42",-280.12,-1.89,"984,487,000.00"
Others Index,"2,208.33",-44.43,-1.97,"933,690,000.00"
Trading Index,"3,768.50",-55.56,-1.45,"27,392,200.00"
