Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,807.12",-18.10,-0.64,"5,774,317,879.28"
Sensitive Index,470.56,-3.15,-0.66,"1,505,131,286.90"
Float Index,189.65,-1.12,-0.59,"5,660,392,970.30"
Sensitive Float Index,158.98,-1.03,-0.64,"1,505,131,286.90"
Banking SubIndex,"1,452.92",-6.57,-0.45,"341,063,635.50"
Development Bank Index,"5,988.35",-0.05,0.00,"427,146,071.40"
Finance Index,"2,407.37",-26.65,-1.09,"185,127,432.00"
Hotels And Tourism,"8,457.99",97.08,1.16,"293,915,482.70"
HydroPower Index,"4,034.50",-50.52,-1.23,"2,910,791,320.30"
Investment,104.72,-0.63,-0.60,"201,599,221.30"
Life Insurance,"12,663.86",-29.52,-0.23,"77,418,024.90"
Manufacturing And Processing,"11,525.10",-61.52,-0.53,"815,044,040.70"
Microfinance Index,"4,876.58",-24.41,-0.49,"169,269,361.10"
Mutual Fund,21.89,-0.09,-0.45,"19,850,233.48"
Non Life Insurance,"10,977.55",-96.31,-0.86,"50,193,415.30"
Others Index,"2,051.45",-26.40,-1.27,"182,779,763.30"
Trading Index,"3,825.23",-37.25,-0.96,"6,045,201.80"
