Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,934.11",-37.27,-1.89,"1,134,091,212.35"
Sensitive Index,373.85,-7.29,-1.91,"1,097,840,000.00"
Float Index,133.37,-2.58,-1.90,"1,123,670,000.00"
Sensitive Float Index,120.65,-2.52,-2.04,"822,742,000.00"
Banking SubIndex,"1,356.54",-12.60,-0.92,"325,603,308.20"
Development Bank Index,"3,270.75",-124.12,-3.66,"77,396,853.40"
Finance Index,"1,387.86",-51.73,-3.59,"39,390,830.50"
Hotels And Tourism,"2,534.52",-47.50,-1.84,"8,569,061.00"
HydroPower Index,"2,186.40",-87.47,-3.85,"251,563,521.50"
Investment,61.31,-1.43,-2.27,"54,015,026.70"
Life Insurance,"9,144.09",-122.68,-1.32,"56,412,467.60"
Manufacturing And Processing,"4,689.72",-32.18,-0.68,"36,885,745.00"
Microfinance Index,"4,148.46",-65.02,-1.54,"98,370,701.80"
Mutual Fund,14.06,-0.45,-3.10,"5,750,726.01"
Non Life Insurance,"7,892.43",-154.83,-1.92,"41,169,701.00"
Others Index,"1,428.63",-53.69,-3.62,"129,805,980.90"
Trading Index,"1,589.22",-30.82,-1.90,"4,488,869.00"
