Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,993.02",3.76,0.19,"1,266,619,150.41"
Sensitive Index,387.46,1.76,0.46,"1,159,320,000.00"
Float Index,137.59,0.23,0.17,"1,260,700,000.00"
Sensitive Float Index,126.65,0.75,0.59,"797,215,000.00"
Banking SubIndex,"1,338.82",-0.15,-0.01,"155,512,337.50"
Development Bank Index,"3,573.71",28.13,0.79,"88,697,261.80"
Finance Index,"1,702.97",31.54,1.89,"114,100,516.50"
Hotels And Tourism,"2,682.23",35.38,1.34,"4,747,960.00"
HydroPower Index,"2,310.48",6.92,0.30,"387,634,897.70"
Investment,63.95,-0.38,-0.58,"59,140,871.50"
Life Insurance,"9,369.55",43.12,0.46,"45,796,926.00"
Manufacturing And Processing,"4,967.62",40.55,0.82,"78,015,242.20"
Microfinance Index,"4,507.12",-3.98,-0.09,"158,157,800.60"
Mutual Fund,14.35,-0.16,-1.12,"2,958,498.92"
Non Life Insurance,"7,962.31",7.09,0.09,"30,184,319.30"
Others Index,"1,475.26",6.93,0.47,"134,405,333.70"
Trading Index,"1,987.91",17.14,0.87,"4,308,720.00"
