Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,998.96",-7.31,-0.36,"4,133,362,726.23"
Sensitive Index,356.05,-1.48,-0.41,"1,344,482,390.50"
Float Index,135.53,-0.61,-0.45,"4,047,512,346.20"
Sensitive Float Index,116.51,-0.50,-0.43,"1,337,993,780.10"
Banking SubIndex,"1,036.19",-8.62,-0.82,"186,035,987.00"
Development Bank Index,"4,110.51",-85.59,-2.03,"417,902,377.30"
Finance Index,"2,188.73",-10.22,-0.46,"888,875,995.30"
Hotels And Tourism,"5,041.66",-23.30,-0.46,"49,776,012.50"
HydroPower Index,"2,406.23",-27.14,-1.11,"656,912,550.30"
Investment,74.63,-0.15,-0.20,"83,954,886.60"
Life Insurance,"10,082.20",-41.39,-0.40,"478,860,057.70"
Manufacturing And Processing,"6,545.82",-2.62,-0.04,"176,086,518.90"
Microfinance Index,"4,170.76",139.13,3.45,"862,644,123.60"
Mutual Fund,18.15,-0.06,-0.36,"3,586,526.53"
Non Life Insurance,"10,404.02",-102.62,-0.97,"163,256,936.20"
Others Index,"1,628.23",-12.95,-0.78,"104,631,521.60"
Trading Index,"2,731.60",1.88,0.06,"10,767,315.70"
