Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,677.40",-0.21,0.00,"4,205,505,237.61"
Sensitive Index,477.99,-0.82,-0.17,"1,509,185,635.70"
Float Index,184.48,-0.10,-0.05,"4,101,210,830.80"
Sensitive Float Index,157.93,-0.42,-0.26,"1,509,185,635.70"
Banking SubIndex,"1,509.59",-12.40,-0.81,"358,323,839.90"
Development Bank Index,"5,304.27",-26.03,-0.48,"202,201,397.60"
Finance Index,"3,469.87",7.17,0.20,"727,108,328.80"
Hotels And Tourism,"6,859.88",56.01,0.82,"113,087,516.40"
HydroPower Index,"3,360.75",25.86,0.77,"1,469,090,210.80"
Investment,105.14,-0.04,-0.04,"138,868,749.80"
Life Insurance,"13,219.77",52.29,0.39,"157,067,895.60"
Manufacturing And Processing,"6,977.09",-20.83,-0.29,"88,380,866.10"
Microfinance Index,"4,965.24",-3.50,-0.07,"196,410,510.50"
Mutual Fund,21.32,0.00,0.03,"18,823,607.31"
Non Life Insurance,"13,406.04",141.52,1.06,"564,489,829.00"
Others Index,"2,065.17",5.08,0.24,"85,978,997.60"
Trading Index,"3,582.91",-27.00,-0.74,"9,880,074.30"
