Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,056.88",-5.91,-0.29,"1,935,520,146.52"
Sensitive Index,395.75,-1.68,-0.42,"1,846,860,000.00"
Float Index,141.26,-0.40,-0.29,"1,907,420,000.00"
Sensitive Float Index,129.73,-0.70,-0.54,"1,273,300,000.00"
Banking SubIndex,"1,351.26",-5.31,-0.39,"279,411,096.10"
Development Bank Index,"3,682.76",-7.61,-0.21,"182,412,874.20"
Finance Index,"1,788.34",-16.15,-0.90,"185,134,277.70"
Hotels And Tourism,"2,780.62",-11.63,-0.42,"8,881,358.20"
HydroPower Index,"2,461.78",-12.35,-0.50,"478,442,365.00"
Investment,69.34,0.47,0.69,"158,253,446.00"
Life Insurance,"9,670.75",-9.73,-0.10,"49,409,711.50"
Manufacturing And Processing,"5,405.81",27.10,0.50,"158,323,946.40"
Microfinance Index,"4,651.78",-15.51,-0.33,"266,651,326.30"
Mutual Fund,14.69,-0.10,-0.64,"3,260,707.25"
Non Life Insurance,"8,172.72",-75.82,-0.92,"65,666,414.90"
Others Index,"1,493.90",-4.66,-0.31,"67,144,254.30"
Trading Index,"2,109.84",-31.87,-1.49,"7,685,985.00"
