Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,664.61",2.68,0.10,"5,538,617,640.00"
Sensitive Index,479.60,0.50,0.10,"5,199,680,000.00"
Float Index,184.30,0.15,0.08,"5,411,400,000.00"
Sensitive Float Index,156.64,0.06,0.04,"3,936,510,000.00"
Banking SubIndex,"1,834.65",-1.37,-0.07,"1,396,350,000.00"
Development Bank Index,"2,926.28",48.42,1.68,"1,230,110,000.00"
Finance Index,"1,305.22",4.88,0.38,"497,687,000.00"
Hotels And Tourism,"3,666.56",1.65,0.05,"91,714,200.00"
HydroPower Index,"2,597.94",31.77,1.24,"922,589,000.00"
Investment,100.69,-1.05,-1.03,"561,944,000.00"
Life Insurance,"17,220.70",53.98,0.31,"277,344,000.00"
Manufacturing And Processing,"5,584.49",5.87,0.11,"85,080,000.00"
Microfinance Index,"5,259.60",6.19,0.12,"943,387,000.00"
Mutual Fund,13.46,-0.04,-0.29,"21,830,700.00"
Non Life Insurance,"13,222.19",-24.39,-0.18,"604,770,000.00"
Others Index,"2,006.60",4.50,0.22,"747,887,000.00"
Trading Index,"3,641.30",34.32,0.95,"45,504,800.00"
