Index,Current,Point Change,% Change,Turnover
NEPSE Index,"3,107.45",-16.00,-0.51,"14,316,249,965.00"
Sensitive Index,579.00,0.64,0.11,"15,184,900,000.00"
Float Index,217.06,-0.86,-0.40,"14,135,400,000.00"
Sensitive Float Index,193.62,0.25,0.13,"9,706,860,000.00"
Banking SubIndex,"2,102.92",0.12,0.01,"1,612,410,000.00"
Development Bank Index,"5,021.32",108.69,2.21,"3,629,710,000.00"
Finance Index,"2,694.92",-22.89,-0.84,"1,510,710,000.00"
Hotels And Tourism,"3,776.55",-43.58,-1.14,"101,897,000.00"
HydroPower Index,"3,459.00",-76.24,-2.16,"5,395,750,000.00"
Investment,115.91,-1.68,-1.43,"612,937,000.00"
Life Insurance,"18,031.72",-53.17,-0.29,"418,766,000.00"
Manufacturing And Processing,"6,698.49",-90.82,-1.34,"151,802,000.00"
Microfinance Index,"5,822.41",-34.82,-0.59,"1,847,620,000.00"
Mutual Fund,17.48,-0.01,-0.05,"115,639,000.00"
Non Life Insurance,"14,658.17",-49.97,-0.34,"1,086,630,000.00"
Others Index,"2,140.79",-17.41,-0.81,"636,296,000.00"
Trading Index,"4,096.01",-45.27,-1.09,"31,082,700.00"
