Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,819.65",2.70,0.10,"7,726,371,029.00"
Sensitive Index,530.02,1.93,0.36,"8,306,160,000.00"
Float Index,198.31,0.99,0.50,"7,622,520,000.00"
Sensitive Float Index,179.33,1.39,0.78,"6,118,620,000.00"
Banking SubIndex,"1,968.12",47.37,2.47,"2,959,230,000.00"
Development Bank Index,"5,227.86",-80.44,-1.52,"1,622,780,000.00"
Finance Index,"2,651.20",8.20,0.31,"838,841,000.00"
Hotels And Tourism,"3,307.68",-97.27,-2.86,"34,075,300.00"
HydroPower Index,"3,138.67",-71.80,-2.24,"1,688,070,000.00"
Investment,95.78,-2.16,-2.20,"202,557,000.00"
Life Insurance,"15,693.71",-51.08,-0.32,"290,365,000.00"
Manufacturing And Processing,"6,601.82",-80.40,-1.20,"186,004,000.00"
Microfinance Index,"5,274.82",-46.79,-0.88,"568,456,000.00"
Mutual Fund,15.21,-0.06,-0.38,"35,711,800.00"
Non Life Insurance,"12,499.50",-92.04,-0.73,"455,584,000.00"
Others Index,"1,786.26",-21.61,-1.20,"304,448,000.00"
Trading Index,"3,147.30",-45.07,-1.41,"11,640,500.00"
