Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,995.35",-9.04,-0.45,"5,719,436,384.00"
Sensitive Index,380.18,-2.59,-0.68,"5,298,290,000.00"
Float Index,135.13,-0.23,-0.17,"5,522,160,000.00"
Sensitive Float Index,120.63,-0.68,-0.56,"4,188,270,000.00"
Banking SubIndex,"1,457.91",-7.69,-0.52,"1,211,550,000.00"
Development Bank Index,"2,154.49",-31.87,-1.46,"945,195,000.00"
Finance Index,881.40,-15.12,-1.69,"284,883,000.00"
Hotels And Tourism,"2,020.42",-8.12,-0.40,"19,104,100.00"
HydroPower Index,"1,827.52",83.89,4.81,"938,561,000.00"
Life Insurance,"12,144.03",-120.66,-0.98,"681,674,000.00"
Manufacturing And Processing,"4,531.83",-104.76,-2.26,"241,174,000.00"
Microfinance Index,"3,088.27",-3.71,-0.12,"736,252,000.00"
Mutual Fund,11.38,0.09,0.76,"15,647,200.00"
Non Life Insurance,"9,617.14",-131.75,-1.35,"1,235,240,000.00"
Others Index,"1,695.73",-18.52,-1.08,"900,192,000.00"
Trading Index,"2,036.29",-86.40,-4.07,"8,555,900.00"
