Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,377.18",-45.91,-3.23,"2,206,662,182.00"
Sensitive Index,295.50,-9.19,-3.02,"2,338,590,000.00"
Float Index,97.78,-3.32,-3.28,"2,162,220,000.00"
Sensitive Float Index,98.13,-3.24,-3.20,"2,001,550,000.00"
Banking SubIndex,"1,211.61",-40.42,-3.23,"855,408,000.00"
Development Bank Index,"1,839.65",-46.60,-2.47,"463,296,000.00"
Finance Index,687.17,-15.37,-2.19,"201,289,000.00"
Hotels And Tourism,"1,648.65",-92.67,-5.32,"12,944,900.00"
HydroPower Index,980.86,-32.91,-3.25,"95,227,100.00"
Life Insurance,"7,897.32",-237.31,-2.92,"345,744,000.00"
Manufacturing And Processing,"2,763.32",-76.25,-2.69,"150,531,000.00"
Microfinance Index,"2,229.74",-89.63,-3.86,"338,522,000.00"
Mutual Fund,10.09,-0.19,-1.85,"1,593,860.00"
Non Life Insurance,"6,007.14",-317.00,-5.01,"526,247,000.00"
Others Index,700.94,-15.22,-2.13,"47,844,700.00"
Trading Index,842.05,-12.09,-1.42,"13,747,100.00"
