Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,786.40",3.80,0.13,"13,727,368,393.64"
Sensitive Index,498.15,1.68,0.33,"6,409,218,041.70"
Float Index,192.35,0.21,0.11,"13,464,461,451.10"
Sensitive Float Index,165.10,-0.04,-0.02,"4,166,334,278.00"
Banking SubIndex,"1,588.59",14.61,0.92,"1,783,664,844.40"
Development Bank Index,"5,498.34",-44.35,-0.80,"965,884,468.90"
Finance Index,"3,594.01",-62.02,-1.69,"1,452,508,797.40"
Hotels And Tourism,"7,288.19",6.81,0.09,"696,323,836.80"
HydroPower Index,"3,424.12",16.79,0.49,"4,218,098,003.30"
Investment,112.47,1.12,1.01,"1,050,848,152.50"
Life Insurance,"13,774.84",-61.28,-0.44,"950,211,271.90"
Manufacturing And Processing,"7,367.10",2.31,0.03,"514,426,326.80"
Microfinance Index,"5,212.35",-57.06,-1.08,"753,987,957.00"
Mutual Fund,21.95,0.20,0.93,"69,649,639.44"
Non Life Insurance,"13,361.31",-131.60,-0.97,"448,897,440.90"
Others Index,"2,112.67",1.98,0.09,"622,413,500.20"
Trading Index,"3,798.59",-55.39,-1.43,"37,037,348.00"
