Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,708.70",27.19,1.01,"11,582,893,800.91"
Sensitive Index,460.48,4.47,0.98,"3,793,879,476.80"
Float Index,186.27,2.06,1.11,"11,286,458,012.95"
Sensitive Float Index,157.42,1.75,1.12,"3,793,879,476.80"
Banking SubIndex,"1,372.22",7.71,0.56,"404,196,787.90"
Development Bank Index,"5,818.69",53.80,0.93,"471,124,637.40"
Finance Index,"2,535.82",12.16,0.48,"302,910,377.90"
Hotels And Tourism,"7,687.19",17.07,0.22,"318,524,158.50"
HydroPower Index,"3,581.43",58.50,1.66,"6,522,141,490.30"
Investment,105.14,1.28,1.23,"534,134,959.90"
Life Insurance,"13,042.24",143.85,1.11,"280,675,914.90"
Manufacturing And Processing,"9,376.49",69.21,0.74,"976,161,389.70"
Microfinance Index,"4,937.05",29.55,0.60,"299,766,075.10"
Mutual Fund,21.52,0.12,0.57,"119,635,405.16"
Non Life Insurance,"11,255.86",218.92,1.98,"574,412,173.10"
Others Index,"2,373.57",46.29,1.98,"584,271,312.25"
Trading Index,"3,791.06",-18.51,-0.48,"18,138,736.00"
