Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,888.61",-53.16,-2.74,"2,341,777,844.60"
Sensitive Index,360.71,-8.72,-2.36,"733,139,823.00"
Float Index,131.66,-3.71,-2.74,"2,206,681,885.20"
Sensitive Float Index,119.36,-2.79,-2.29,"730,417,848.00"
Banking SubIndex,"1,211.03",-30.02,-2.42,"339,090,122.80"
Development Bank Index,"3,440.16",-80.27,-2.28,"75,330,231.30"
Finance Index,"1,556.81",-44.68,-2.79,"69,725,782.50"
Hotels And Tourism,"3,801.25",-97.78,-2.51,"144,952,221.00"
HydroPower Index,"2,353.37",-65.94,-2.73,"515,011,933.20"
Investment,65.19,-1.76,-2.63,"161,892,014.90"
Life Insurance,"9,565.17",-346.98,-3.50,"172,309,069.50"
Manufacturing And Processing,"4,894.23",-77.36,-1.56,"275,863,790.40"
Microfinance Index,"3,457.52",-122.36,-3.42,"178,577,739.70"
Mutual Fund,13.67,-0.20,-1.42,"2,740,544.53"
Non Life Insurance,"9,015.46",-291.88,-3.14,"175,508,086.90"
Others Index,"1,338.57",-45.34,-3.28,"85,464,893.00"
Trading Index,"2,162.65",-65.69,-2.95,"12,956,000.00"
