Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,960.40",23.83,0.81,"14,839,183,643.29"
Sensitive Index,507.00,1.97,0.39,"6,801,713,663.30"
Float Index,204.20,0.91,0.45,"14,317,133,830.10"
Sensitive Float Index,173.41,0.82,0.47,"6,801,713,663.30"
Banking SubIndex,"1,567.10",10.55,0.67,"1,697,526,750.30"
Development Bank Index,"6,525.43",89.10,1.38,"1,021,358,494.80"
Finance Index,"2,705.17",13.77,0.51,"531,812,206.10"
Hotels And Tourism,"7,703.22",-12.80,-0.16,"136,857,860.60"
HydroPower Index,"4,009.67",52.39,1.32,"7,658,102,991.80"
Investment,113.24,0.13,0.11,"661,242,028.80"
Life Insurance,"13,798.66",-51.86,-0.37,"371,949,868.30"
Manufacturing And Processing,"10,321.79",88.48,0.86,"1,132,994,167.60"
Microfinance Index,"5,288.40",-24.37,-0.45,"560,873,760.50"
Mutual Fund,22.33,0.05,0.25,"22,708,269.29"
Non Life Insurance,"11,945.64",-45.75,-0.38,"163,311,995.00"
Others Index,"2,442.25",-4.10,-0.16,"331,875,309.80"
Trading Index,"4,133.82",345.67,9.12,"49,228,396.50"
