Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,576.27",-13.37,-0.84,"2,395,432,599.00"
Sensitive Index,311.73,-3.01,-0.96,"2,520,650,000.00"
Float Index,109.66,-0.89,-0.80,"2,362,970,000.00"
Sensitive Float Index,102.79,-0.91,-0.88,"1,787,320,000.00"
Banking SubIndex,"1,256.01",-10.50,-0.83,"523,272,000.00"
Development Bank Index,"2,039.02",-20.88,-1.01,"348,508,000.00"
Finance Index,860.82,17.50,2.08,"309,554,000.00"
Hotels And Tourism,"1,748.43",-38.23,-2.14,"6,936,140.00"
HydroPower Index,"1,374.93",-27.75,-1.98,"784,365,000.00"
Life Insurance,"9,559.81",-10.71,-0.11,"178,580,000.00"
Manufacturing And Processing,"3,073.05",-48.48,-1.55,"62,062,300.00"
Microfinance Index,"2,532.51",-8.93,-0.35,"121,494,000.00"
Mutual Fund,10.50,-0.10,-0.93,"6,338,440.00"
Non Life Insurance,"7,811.31",-86.37,-1.09,"291,028,000.00"
Others Index,"1,015.93",-9.29,-0.91,"124,567,000.00"
Trading Index,"1,048.91",-19.69,-1.84,"2,214,960.00"
