SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
14,2025-07-22,"2,688.14","2,695.45","2,594.14",(85.03),(3.26 %),"2,688.14","1,871.50","1,486,292,859.00","1,285,728","10,593"
15,2025-07-21,"2,603.10","2,614.35","2,543.98",(47.19),(1.84 %),"2,603.10","1,855.01","1,613,737,868.30","1,394,722","10,234"
16,2025-07-20,"2,555.91","2,583.61","2,468.89",(83.21),(3.36 %),"2,555.91","1,794.28","1,716,726,986.90","1,476,854","9,885"
17,2025-07-17,"2,472.69","2,481.41","2,338.54",(119.87),(5.09 %),"2,554.47","1,753.89","1,226,267,386.00","1,046,761","6,543"
18,2025-07-16,"2,352.82","2,378.31","2,340.06",(7.83),(0.33 %),"2,554.47","1,730.33","346,145,811.40","346,055","2,842"
19,2025-07-15,"2,344.98","2,362.51","2,336.26",(12.22),(0.52 %),"2,554.47","1,694.64","249,238,392.80","252,315","2,698"
20,2025-07-14,"2,332.75","2,374.18","2,329.01",(-29.34),(-1.24 %),"2,554.47","1,694.64","253,118,074.70","255,200","2,478"
21,2025-07-13,"2,362.10","2,415.90","2,359.87",(-6.48),(-0.27 %),"2,554.47","1,681.68","387,147,016.80","368,042","3,087"
22,2025-07-10,"2,368.59","2,378.78","2,356.13",(4.21),(0.17 %),"2,554.47","1,656.26","339,053,531.90","333,526","3,082"
23,2025-07-09,"2,364.37","2,373.34","2,337.55",(7.21),(0.30 %),"2,554.47","1,648.23","426,841,239.50","376,704","2,743"
24,2025-07-08,"2,357.16","2,376.35","2,333.29",(-18.51),(-0.77 %),"2,554.47","1,637.36","652,736,512.90","553,138","3,019"
25,2025-07-07,"2,375.67","2,407.16","2,369.51",(-3.70),(-0.15 %),"2,554.47","1,637.36","1,035,230,933.30","875,992","4,220"
26,2025-07-06,"2,379.38","2,384.90","2,314.63",(70.86),(3.06 %),"2,554.47","1,609.97","936,051,669.90","879,537","6,299"
27,2025-07-03,"2,308.51","2,334.07","2,290.38",(0.87),(0.03 %),"2,554.47","1,607.56","278,441,847.60","289,965","3,171"
28,2025-07-02,"2,307.64","2,311.71","2,282.41",(20.92),(0.91 %),"2,554.47","1,607.56","179,674,944.70","191,293","2,792"
29,2025-07-01,"2,286.71","2,295.95","2,270.63",(11.01),(0.48 %),"2,554.47","1,590.83","122,025,029.50","128,060","2,269"
30,2025-06-30,"2,275.70","2,304.96","2,272.08",(-8.31),(-0.36 %),"2,554.47","1,587.62","129,769,576.90","137,848","2,275"
31,2025-06-29,"2,284.01","2,304.93","2,246.33",(30.63),(1.35 %),"2,554.47","1,587.62","278,346,925.40","291,031","3,744"
32,2025-06-26,"2,253.37","2,279.54","2,251.90",(-5.38),(-0.23 %),"2,554.47","1,587.62","160,735,145.90","176,542","2,898"
33,2025-06-25,"2,258.76","2,279.82","2,253.62",(-4.81),(-0.21 %),"2,554.47","1,587.62","149,138,219.60","162,667","3,383"
34,2025-06-24,"2,263.57","2,290.49","2,260.30",(-2.52),(-0.11 %),"2,554.47","1,587.62","147,999,306.70","158,719","3,690"
35,2025-06-23,"2,266.10","2,288.63","2,258.63",(-4.48),(-0.19 %),"2,554.47","1,587.62","193,987,632.20","215,176","8,775"
36,2025-06-22,"2,270.58","2,290.07","2,268.69",(-14.16),(-0.61 %),"2,554.47","1,587.62","254,580,379.30","264,529","6,654"
