Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,430.41",37.74,2.71,"1,555,518,923.00"
Sensitive Index,298.64,7.63,2.62,"1,483,320,000.00"
Float Index,100.34,2.79,2.86,"1,543,200,000.00"
Sensitive Float Index,98.48,2.89,3.03,"1,262,580,000.00"
Banking SubIndex,"1,220.76",32.93,2.77,"511,305,000.00"
Development Bank Index,"1,801.68",55.41,3.17,"213,331,000.00"
Finance Index,669.06,7.67,1.16,"141,971,000.00"
Hotels And Tourism,"1,554.56",58.10,3.88,"6,565,760.00"
HydroPower Index,970.11,23.23,2.45,"51,778,000.00"
Life Insurance,"8,632.45",223.15,2.65,"218,016,000.00"
Manufacturing And Processing,"2,762.80",54.86,2.03,"58,537,000.00"
Microfinance Index,"2,433.89",71.57,3.03,"201,950,000.00"
Mutual Fund,10.58,-0.03,-0.29,"6,844,100.00"
Non Life Insurance,"6,693.42",283.08,4.42,"490,416,000.00"
Others Index,817.08,12.63,1.57,"158,287,000.00"
Trading Index,854.06,10.14,1.20,"1,690,700.00"
