Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,609.58",-21.12,-0.80,"5,474,868,764.77"
Sensitive Index,448.99,-2.46,-0.54,"1,620,821,350.30"
Float Index,176.70,-1.42,-0.80,"5,400,314,028.40"
Sensitive Float Index,149.46,-0.84,-0.56,"1,620,821,350.30"
Banking SubIndex,"1,415.43",-12.48,-0.87,"721,335,069.90"
Development Bank Index,"5,223.76",-142.35,-2.65,"472,884,094.50"
Finance Index,"2,935.78",-137.46,-4.47,"689,899,143.70"
Hotels And Tourism,"6,387.90",-39.24,-0.61,"58,046,072.30"
HydroPower Index,"3,434.32",-60.66,-1.73,"1,695,158,833.20"
Investment,98.75,-0.66,-0.66,"302,224,255.90"
Life Insurance,"12,444.33",-49.40,-0.39,"156,885,005.10"
Manufacturing And Processing,"6,762.54",-55.27,-0.81,"178,098,655.40"
Microfinance Index,"4,977.97",55.50,1.12,"798,979,106.30"
Mutual Fund,20.34,0.03,0.18,"6,983,765.87"
Non Life Insurance,"12,444.23",-16.19,-0.12,"228,755,314.40"
Others Index,"1,946.37",5.76,0.29,"108,036,844.50"
Trading Index,"4,669.82",-49.03,-1.03,"18,746,743.90"
