Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,586.23",4.63,0.17,"4,603,282,379.17"
Sensitive Index,443.56,-0.55,-0.12,"1,228,247,029.10"
Float Index,175.42,0.63,0.36,"4,083,571,732.80"
Sensitive Float Index,147.99,0.15,0.10,"1,228,247,029.10"
Banking SubIndex,"1,389.85",-2.05,-0.14,"315,380,285.60"
Development Bank Index,"5,288.58",124.23,2.40,"487,828,232.50"
Finance Index,"2,903.25",12.12,0.41,"374,192,024.10"
Hotels And Tourism,"6,401.48",42.09,0.66,"46,077,502.50"
HydroPower Index,"3,480.63",63.92,1.87,"1,631,246,117.90"
Investment,98.44,-0.32,-0.33,"196,045,121.30"
Life Insurance,"12,400.94",46.08,0.37,"129,409,743.50"
Manufacturing And Processing,"6,730.79",53.67,0.80,"183,395,440.90"
Microfinance Index,"4,889.33",-10.43,-0.21,"401,168,975.30"
Mutual Fund,20.29,0.06,0.30,"1,958,652.97"
Non Life Insurance,"12,449.90",95.87,0.77,"221,283,520.00"
Others Index,"1,903.71",-35.73,-1.84,"99,021,305.90"
Trading Index,"4,466.98",-92.86,-2.03,"13,191,682.00"
