Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,610.40",-9.98,-0.38,"7,634,193,693.73"
Sensitive Index,440.13,-1.36,-0.30,"4,546,764,200.30"
Float Index,176.28,-0.54,-0.30,"7,389,071,144.50"
Sensitive Float Index,148.99,-0.31,-0.21,"4,546,764,200.30"
Banking SubIndex,"1,300.58",-5.06,-0.38,"281,417,252.00"
Development Bank Index,"5,248.10",-40.36,-0.76,"385,401,268.20"
Finance Index,"2,343.36",-23.04,-0.97,"163,666,538.00"
Hotels And Tourism,"6,352.08",1.79,0.02,"38,935,695.80"
HydroPower Index,"3,477.51",-26.00,-0.74,"4,532,370,687.60"
Investment,113.25,-0.15,-0.13,"907,374,031.40"
Life Insurance,"12,973.76",-15.13,-0.11,"267,127,467.90"
Manufacturing And Processing,"7,099.05",-63.63,-0.88,"210,640,816.10"
Microfinance Index,"4,623.12",5.22,0.11,"234,947,575.70"
Mutual Fund,19.55,0.04,0.20,"15,834,196.33"
Non Life Insurance,"12,267.58",7.36,0.06,"97,109,030.70"
Others Index,"2,306.44",-5.24,-0.22,"255,605,495.10"
Trading Index,"4,460.27",-32.79,-0.72,"14,475,286.00"
