Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,275.69",-31.76,-1.38,"1,269,219,421.49"
Sensitive Index,436.89,-4.90,-1.11,"1,154,300,000.00"
Float Index,155.57,-2.17,-1.38,"1,211,930,000.00"
Sensitive Float Index,139.66,-1.82,-1.28,"8,067,300,000.00"
Banking SubIndex,"1,550.71",-13.23,-0.85,"195,471,397.10"
Development Bank Index,"3,914.57",-87.63,-2.19,"108,023,112.80"
Finance Index,"1,646.11",-34.19,-2.03,"62,519,693.00"
Hotels And Tourism,"2,942.14",-40.98,-1.37,"13,021,410.20"
HydroPower Index,"2,516.58",-59.93,-2.33,"353,990,417.50"
Investment,74.34,-1.07,-1.42,"72,710,651.90"
Life Insurance,"11,966.28",-286.82,-2.34,"103,037,574.80"
Manufacturing And Processing,"5,380.41",-44.57,-0.82,"62,141,917.90"
Microfinance Index,"4,650.79",-53.59,-1.14,"125,223,267.80"
Mutual Fund,15.39,-0.07,-0.44,"125,223,267.80"
Non Life Insurance,"10,271.59",-210.82,-2.01,"61,965,901.90"
Others Index,"1,713.21",-31.39,-1.80,"49,819,601.90"
Trading Index,"2,069.37",-43.07,-2.04,"4,005,620.60"
