Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,994.60",6.55,0.32,"3,151,635,750.11"
Sensitive Index,376.36,1.06,0.28,"579,372,728.60"
Float Index,137.53,0.36,0.26,3.00
Sensitive Float Index,122.51,0.37,0.30,"576,526,911.10"
Banking SubIndex,"1,197.10",-0.34,-0.02,"275,848,771.80"
Development Bank Index,"3,941.68",52.11,1.33,"220,340,899.90"
Finance Index,"1,779.46",6.43,0.36,"104,947,980.90"
Hotels And Tourism,"5,426.57",9.16,0.16,"78,979,207.00"
HydroPower Index,"2,220.59",24.65,1.12,"866,692,000.50"
Investment,71.34,-0.04,-0.06,"176,504,286.50"
Life Insurance,"11,094.93",-15.03,-0.13,"443,193,809.10"
Manufacturing And Processing,"5,146.05",28.42,0.55,"323,387,165.20"
Microfinance Index,"3,522.28",-17.04,-0.48,"154,727,533.41"
Mutual Fund,18.43,0.03,0.18,"6,616,354.71"
Non Life Insurance,"10,930.52",55.71,0.51,"285,192,877.00"
Others Index,"1,508.53",22.52,1.51,"145,045,876.20"
Trading Index,"2,839.88",-26.55,-0.92,"6,196,544.00"
