Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,740.25",-4.15,-0.15,"2,807,446,361.52"
Sensitive Index,467.55,-0.70,-0.15,"839,594,238.31"
Float Index,185.89,-0.36,-0.19,"2,789,184,759.61"
Sensitive Float Index,157.54,-0.26,-0.16,"839,594,238.31"
Banking SubIndex,"1,444.04",-3.50,-0.24,"245,872,295.21"
Development Bank Index,"5,850.75",-11.39,-0.19,"122,094,465.10"
Finance Index,"2,363.57",-8.63,-0.36,"78,932,622.00"
Hotels And Tourism,"7,797.50",-33.61,-0.42,"79,250,746.60"
HydroPower Index,"3,828.21",-4.82,-0.12,"1,160,350,492.10"
Investment,102.29,-0.22,-0.22,"111,710,671.50"
Life Insurance,"12,421.76",-63.12,-0.50,"74,926,934.40"
Manufacturing And Processing,"11,299.83",53.97,0.47,"587,857,387.90"
Microfinance Index,"4,795.94",-25.44,-0.52,"134,075,167.40"
Mutual Fund,21.79,-0.08,-0.39,"2,339,599.92"
Non Life Insurance,"10,760.31",-66.50,-0.61,"37,661,547.00"
Others Index,"2,017.44",-6.16,-0.30,"141,337,893.40"
Trading Index,"3,767.37",55.95,1.50,"15,114,537.00"
