Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,589.63",-11.34,-0.71,"2,862,712,521.00"
Sensitive Index,314.74,-1.65,-0.52,"3,005,050,000.00"
Float Index,110.54,-0.81,-0.73,"2,844,480,000.00"
Sensitive Float Index,103.70,-0.56,-0.54,"2,019,200,000.00"
Banking SubIndex,"1,266.51",-8.71,-0.68,"734,394,000.00"
Development Bank Index,"2,058.95",-20.99,-1.01,"401,752,000.00"
Finance Index,843.31,31.72,3.91,"292,307,000.00"
Hotels And Tourism,"1,786.66",-31.04,-1.71,"16,247,400.00"
HydroPower Index,"1,402.69",-44.57,-3.08,"904,940,000.00"
Life Insurance,"9,570.53",-24.16,-0.25,"152,134,000.00"
Manufacturing And Processing,"3,121.53",-13.35,-0.43,"118,866,000.00"
Microfinance Index,"2,541.44",0.85,0.03,"130,683,000.00"
Mutual Fund,10.60,0.02,0.14,"4,802,390.00"
Non Life Insurance,"7,897.68",-74.31,-0.93,"310,764,000.00"
Others Index,"1,025.22",-5.92,-0.57,"145,747,000.00"
Trading Index,"1,068.60",-2.37,-0.22,"152,950.00"
