Index,Current,Point Change,% Change,Turnover
NEPSE Index,"3,123.24",12.15,0.39,"15,595,794,271.00"
Sensitive Index,578.23,0.71,0.12,"15,825,800,000.00"
Float Index,217.92,1.28,0.59,"15,451,400,000.00"
Sensitive Float Index,193.35,0.35,0.18,"10,205,700,000.00"
Banking SubIndex,"2,102.70",4.29,0.20,"1,598,000,000.00"
Development Bank Index,"4,913.52",65.85,1.36,"3,244,880,000.00"
Finance Index,"2,718.84",45.05,1.68,"1,511,510,000.00"
Hotels And Tourism,"3,795.80",-7.77,-0.20,"82,895,500.00"
HydroPower Index,"3,535.29",194.07,5.81,"6,687,850,000.00"
Investment,117.62,0.34,0.29,"943,924,000.00"
Life Insurance,"18,084.89",-2.75,-0.02,"565,053,000.00"
Manufacturing And Processing,"6,792.25",27.84,0.41,"210,302,000.00"
Microfinance Index,"5,856.63",-126.33,-2.11,"2,530,280,000.00"
Mutual Fund,17.49,-0.12,-0.67,"91,547,300.00"
Non Life Insurance,"14,708.46",-82.98,-0.56,"1,035,770,000.00"
Others Index,"2,156.70",-21.01,-0.96,"1,019,850,000.00"
Trading Index,"4,141.28",-60.00,-1.43,"27,848,800.00"
