Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,715.71",45.88,1.71,"5,050,654,450.09"
Sensitive Index,464.66,9.75,2.14,"1,514,673,901.50"
Float Index,183.06,3.39,1.88,"4,928,688,884.40"
Sensitive Float Index,153.79,3.38,2.24,"1,514,673,901.50"
Banking SubIndex,"1,452.83",48.20,3.43,"519,868,152.50"
Development Bank Index,"5,779.43",92.76,1.63,"437,236,134.20"
Finance Index,"3,347.93",60.25,1.83,"784,269,197.50"
Hotels And Tourism,"6,760.42",70.27,1.05,"36,249,939.20"
HydroPower Index,"3,582.39",69.11,1.96,"2,089,927,912.90"
Investment,104.22,0.82,0.79,"316,451,849.90"
Life Insurance,"13,116.84",138.93,1.07,"168,107,655.20"
Manufacturing And Processing,"6,838.97",41.14,0.60,"134,094,690.60"
Microfinance Index,"4,974.34",21.18,0.42,"259,253,477.00"
Mutual Fund,21.63,-0.07,-0.34,"12,578,680.00"
Non Life Insurance,"12,939.61",132.11,1.03,"75,437,901.70"
Others Index,"2,000.94",11.46,0.57,"103,099,209.00"
Trading Index,"4,993.01",77.00,1.56,"28,767,035.60"
